series_id	industry_code	product_code	seasonal	bench_date	footnote_codes	begin_year	begin_period	end_year	end_period
NDU311822311822P              	311822	311822P	U	198506	          	1985	M06	2011	M13
NDU311822311822S              	311822	311822S	U	198506	          	1985	M06	2011	M13
NDU311822311822SS             	311822	311822SS	U	198506	          	1985	M06	1992	M06
NDU311823311823               	311823	311823	U	198506	          	1985	M06	2011	M13
NDU3118233118230              	311823	3118230	U	198506	          	1967	M01	2011	M13
NDU31182331182301             	311823	31182301	U	200906	          	2009	M06	2011	M13
NDU31182331182302             	311823	31182302	U	200906	          	2009	M06	2011	M13
NDU3118233118233              	311823	3118233	U	198506	          	1967	M01	2006	M13
NDU311823311823M              	311823	311823M	U	199312	          	1993	M12	2006	M05
NDU311823311823P              	311823	311823P	U	198506	          	1967	M01	2011	M13
NDU311823311823S              	311823	311823S	U	198506	          	1985	M06	2011	M13
NDU3118303118301              	311830	3118301	U	199106	          	1991	M06	2006	M13
NDU31191931191941             	311919	31191941	U	200612	          	2006	M12	2011	M13
NDU31191931191943             	311919	31191943	U	199106	          	1991	M06	2011	M13
NDU31191931191949             	311919	31191949	U	199106	          	1991	M06	2006	M13
NDU31192031192011             	311920	31192011	U	198106	          	1981	M06	2011	M13
NDU31192031192019             	311920	31192019	U	198106	          	1947	M01	2011	M13
NDU3119203119204              	311920	3119204	U	198106	          	1967	M01	2006	M13
NDU3119303119305              	311930	3119305	U	198906	          	1989	M06	2006	M06
NDU3119303119307              	311930	3119307	U	198512	          	1985	M12	2006	M13
NDU31194131194141             	311941	31194141	U	200706	          	2007	M06	2011	M13
NDU31194131194142             	311941	31194142	U	200706	          	2007	M06	2011	M13
NDU31194131194174             	311941	31194174	U	200706	          	2007	M06	2011	M13
NDU311941311941T              	311941	311941T	U	200706	          	2007	M06	2011	M13
NDU31194231194211             	311942	31194211	U	200706	          	2007	M06	2011	M13
NDU31194231194212             	311942	31194212	U	200706	          	2007	M06	2011	M13
NDU31194231194213             	311942	31194213	U	200706	          	2007	M06	2011	M13
NDU3119423119424              	311942	3119424	U	198512	          	1985	M12	2006	M13
NDU31194231194271             	311942	31194271	U	200706	          	2007	M06	2011	M13
NDU31194231194272             	311942	31194272	U	200706	          	2007	M06	2011	M13
NDU31199131199101             	311991	31199101	U	200112	          	2001	M12	2011	M13
NDU31199131199102             	311991	31199102	U	200112	          	2001	M12	2011	M13
NDU31199131199103             	311991	31199103	U	200112	          	2001	M12	2011	M13
NDU31199131199104             	311991	31199104	U	200112	          	2001	M12	2011	M13
NDU31199131199105             	311991	31199105	U	200806	          	2008	M06	2011	M13
NDU3119913119910B             	311991	3119910B	U	200112	          	2001	M12	2008	M06
NDU3119913119910C             	311991	3119910C	U	200806	          	2008	M06	2011	M13
NDU3119913119911              	311991	3119911	U	198512	          	1985	M12	2006	M13
NDU3119913119911111           	311991	3119911111	U	200112	          	2001	M12	2006	M13
NDU3119913119911221           	311991	3119911221	U	200112	          	2001	M12	2006	M13
NDU3119913119911331           	311991	3119911331	U	200112	          	2001	M12	2006	M13
NDU3119913119911441           	311991	3119911441	U	200112	          	2001	M12	2006	M13
NDU3119913119911591           	311991	3119911591	U	200112	          	2001	M12	2006	M13
NDU3119993119997              	311999	3119997	U	199806	          	1998	M06	2003	M13
NDU311999311999A              	311999	311999A	U	199806	          	1998	M06	2006	M13
NDU311999311999B              	311999	311999B	U	199806	          	1998	M06	2006	M13
NDU311999311999D              	311999	311999D	U	200312	          	2003	M12	2006	M06
NDU3121113121111              	312111	3121111	U	199612	          	1996	M12	2011	M13
NDU3121113121114              	312111	3121114	U	199612	          	1996	M12	2011	M13
NDU3121113121117              	312111	3121117	U	198906	          	1989	M06	2006	M06
NDU3121123121121              	312112	3121121	U	200012	          	2000	M12	2006	M13
NDU31211331211301             	312113	31211301	U	200312	          	2003	M12	2006	M13
NDU3121203121202              	312120	3121202	U	198206	          	1947	M01	2006	M13
NDU3121203121203              	312120	3121203	U	198206	          	1982	M06	2006	M13
NDU3121203121204              	312120	3121204	U	198206	          	1982	M06	2006	M13
NDU312120312120A              	312120	312120A	U	198206	          	1947	M01	2011	M13
NDU31213031213001             	312130	31213001	U	198312	          	1983	M12	2011	M13
NDU31213031213002             	312130	31213002	U	198312	          	1983	M12	2011	M13
NDU3121303121301              	312130	3121301	U	199812	          	1998	M12	2006	M13
NDU31213031213011             	312130	31213011	U	198312	          	1983	M12	2006	M13
NDU31213031213012             	312130	31213012	U	198312	          	1983	M12	2006	M13
NDU31213031213017             	312130	31213017	U	200606	          	2006	M06	2006	M12
NDU3121303121308              	312130	3121308	U	199812	          	1998	M12	2006	M06
NDU31213031213081             	312130	31213081	U	198312	          	1983	M12	2006	M06
NDU312130312130812            	312130	312130812	U	198312	          	1983	M12	2006	M06
NDU312130312130814            	312130	312130814	U	198312	          	1983	M12	2006	M06
NDU312130312130816            	312130	312130816	U	198312	          	1983	M12	2006	M06
NDU312130312130825            	312130	312130825	U	198312	          	1947	M01	2006	M06
NDU312130312130831            	312130	312130831	U	198312	          	1983	M12	2006	M06
NDU312130312130841            	312130	312130841	U	199812	          	1998	M12	2006	M06
NDU312130312130883            	312130	312130883	U	198312	          	1983	M12	2006	M06
NDU312130312130A              	312130	312130A	U	199112	          	1991	M12	2006	M06
NDU312130312130S              	312130	312130S	U	198312	          	1983	M12	2007	M01
NDU312130312130SS             	312130	312130SS	U	198312	          	1983	M12	1991	M13
NDU31214031214045             	312140	31214045	U	198306	          	1983	M06	2005	M13
NDU31214031214046             	312140	31214046	U	198306	          	1983	M06	2005	M13
NDU31214031214048             	312140	31214048	U	198306	          	1983	M06	2005	M13
NDU31214031214049             	312140	31214049	U	199006	          	1990	M06	2005	M13
NDU3121403121408              	312140	3121408	U	198306	          	1967	M01	2005	M13
NDU312140312140801            	312140	312140801	U	199006	          	1990	M06	2005	M13
NDU312140312140822            	312140	312140822	U	198306	          	1983	M06	2005	M13
NDU312140312140825            	312140	312140825	U	198306	          	1983	M06	2005	M13
NDU312140312140831            	312140	312140831	U	198306	          	1983	M06	2005	M13
NDU312140312140899            	312140	312140899	U	199006	          	1990	M06	2005	M13
NDU31221-31221-               	31221-	31221-	U	198406	          	1984	M06	2011	M13
NDU312210312210               	312210	312210	U	198406	          	1984	M06	2011	M13
NDU3122103122101              	312210	3122101	U	200312	          	2003	M12	2011	M13
NDU3122103122104              	312210	3122104	U	198406	          	1984	M06	2011	M13
NDU312210312210M              	312210	312210M	U	198411	          	1984	M11	1999	M06
NDU312210312210MM             	312210	312210MM	U	198411	          	1984	M11	1999	M06
NDU312210312210P              	312210	312210P	U	198406	          	1984	M06	2011	M13
NDU31222-31222-               	31222-	31222-	U	198212	          	1965	M01	2011	M13
NDU312221312221               	312221	312221	U	198212	          	1965	M01	2011	M13
NDU3122213122210              	312221	3122210	U	200412	          	2004	M12	2011	M13
NDU3122213122211              	312221	3122211	U	198212	          	1982	M12	2004	M13
NDU312221312221113            	312221	312221113	U	198906	          	1989	M06	1996	M05
NDU312221312221116            	312221	312221116	U	198212	          	1959	M01	2004	M13
NDU312221312221118            	312221	312221118	U	198212	          	1982	M12	2004	M13
NDU3122213122212              	312221	3122212	U	200412	          	2004	M12	2006	M13
NDU3122213122213              	312221	3122213	U	198212	          	1982	M12	1989	M06
NDU312221312221355            	312221	312221355	U	198212	          	1947	M01	1989	M06
NDU312221312221P              	312221	312221P	U	198212	          	1965	M01	2011	M13
NDU312229312229               	312229	312229	U	200312	          	2003	M12	2011	M13
NDU3122293122291              	312229	3122291	U	198212	          	1965	M01	2011	M13
NDU3122293122294              	312229	3122294	U	198212	          	1965	M01	2011	M13
NDU31222931222941             	312229	31222941	U	200512	          	2005	M12	2011	M13
NDU3122293122294111           	312229	3122294111	U	199906	          	1999	M06	2005	M13
NDU3122293122294121           	312229	3122294121	U	198212	          	1982	M12	2005	M13
NDU3122293122294131           	312229	3122294131	U	198212	          	1947	M01	2005	M13
NDU31222931222942             	312229	31222942	U	200512	          	2005	M12	2011	M13
NDU3122293122297              	312229	3122297	U	198906	          	1989	M06	1997	M10
NDU312229312229M              	312229	312229M	U	200312	          	2003	M12	2005	M13
NDU312229312229P              	312229	312229P	U	200312	          	2003	M12	2011	M13
NDU313111313111               	313111	313111	U	198212	          	1972	M01	2011	M13
NDU3131113131111              	313111	3131111	U	198212	          	1982	M12	2011	M13
NDU3131113131113              	313111	3131113	U	198212	          	1967	M01	2011	M12
NDU3131113131115              	313111	3131115	U	198212	          	1972	M01	2006	M01
NDU3131113131116              	313111	3131116	U	199612	          	1996	M12	2011	M13
NDU31311131311161             	313111	31311161	U	200806	          	2008	M06	2011	M13
NDU31311131311163             	313111	31311163	U	199612	          	1996	M12	2011	M13
NDU31311131311164             	313111	31311164	U	200806	          	2008	M06	2011	M13
NDU3131113131116551           	313111	3131116551	U	199612	          	1996	M12	2008	M06
NDU3131113131116661           	313111	3131116661	U	199612	          	1996	M12	2008	M06
NDU3131113131117              	313111	3131117	U	199612	          	1996	M12	2006	M13
NDU3131113131117551           	313111	3131117551	U	199612	          	1996	M12	2006	M13
NDU3131113131117661           	313111	3131117661	U	199612	          	1996	M12	2006	M13
NDU3131113131119              	313111	3131119	U	199612	          	1996	M12	2011	M13
NDU313111313111C              	313111	313111C	U	200312	          	2003	M12	2008	M02
NDU313111313111P              	313111	313111P	U	198212	          	1982	M12	2011	M13
NDU313111313111S              	313111	313111S	U	198212	          	1982	M12	2004	M13
NDU313111313111SS             	313111	313111SS	U	198212	          	1982	M12	1988	M13
NDU313112313112               	313112	313112	U	198212	          	1976	M06	2011	M13
NDU3131123131121              	313112	3131121	U	198212	          	1976	M12	2003	M13
NDU3131123131123              	313112	3131123	U	198212	          	1982	M12	2006	M13
NDU3131123131125              	313112	3131125	U	198212	          	1975	M12	2011	M13
NDU3131123131127              	313112	3131127	U	198212	          	1982	M12	2006	M13
NDU3131123131128              	313112	3131128	U	198212	          	1982	M12	2011	M13
NDU313112313112P              	313112	313112P	U	198212	          	1982	M12	2011	M13
NDU313112313112S              	313112	313112S	U	198812	          	1988	M12	2008	M04
