series_id	area_code	item_code	seasonal	periodicity_code	base_code	base_period	footnote_codes	begin_year	begin_period	end_year	end_period
MUUSA000SA0LE    	A000	SA0LE	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA1      	A000	SA1	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA11     	A000	SA11	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA111    	A000	SA111	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA1111   	A000	SA1111	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA1112   	A000	SA1112	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA1113   	A000	SA1113	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA1114   	A000	SA1114	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA1115   	A000	SA1115	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA2      	A000	SA2	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA21     	A000	SA21	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA211    	A000	SA211	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA2112   	A000	SA2112	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA213    	A000	SA213	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA22     	A000	SA22	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA221    	A000	SA221	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA23     	A000	SA23	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA231    	A000	SA231	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA3      	A000	SA3	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA31     	A000	SA31	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA3111   	A000	SA3111	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA3112   	A000	SA3112	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA3114   	A000	SA3114	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA4      	A000	SA4	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA41     	A000	SA41	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA415    	A000	SA415	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA4151   	A000	SA4151	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA4152   	A000	SA4152	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA5      	A000	SA5	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA51     	A000	SA51	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA512    	A000	SA512	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA6      	A000	SA6	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA61     	A000	SA61	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA7      	A000	SA7	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA712    	A000	SA712	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SA713    	A000	SA713	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SAC      	A000	SAC	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SACE     	A000	SACE	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SACL1    	A000	SACL1	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SACL11   	A000	SACL11	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SACL1E   	A000	SACL1E	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SAD      	A000	SAD	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SAN      	A000	SAN	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SANL1    	A000	SANL1	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SANL11   	A000	SANL11	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SANL113  	A000	SANL113	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SANL13   	A000	SANL13	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SAS      	A000	SAS	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SAS2LSRS 	A000	SAS2LSRS	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SAS2RS   	A000	SAS2RS	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SAS367   	A000	SAS367	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SAS4     	A000	SAS4	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SASL2RS  	A000	SASL2RS	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SASL5    	A000	SASL5	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SASLE    	A000	SASLE	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE15     	A000	SE15	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE16     	A000	SE16	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE17     	A000	SE17	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE18     	A000	SE18	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE19     	A000	SE19	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE20     	A000	SE20	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE2101   	A000	SE2101	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE22     	A000	SE22	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE2201   	A000	SE2201	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE23     	A000	SE23	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE24     	A000	SE24	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE25     	A000	SE25	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE2501   	A000	SE2501	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE2502   	A000	SE2502	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE26     	A000	SE26	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE2601   	A000	SE2601	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE2602   	A000	SE2602	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE27     	A000	SE27	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE33     	A000	SE33	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE34     	A000	SE34	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE40     	A000	SE40	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE41     	A000	SE41	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE44     	A000	SE44	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE45     	A000	SE45	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE4501   	A000	SE4501	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE46     	A000	SE46	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE4701   	A000	SE4701	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE49     	A000	SE49	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE53     	A000	SE53	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE56     	A000	SE56	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE62     	A000	SE62	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SE63     	A000	SE63	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SS47012  	A000	SS47012	U	S	S	DECEMBER 1986=100		1987	S01	1990	S01
MUUSA000SS47014  	A000	SS47014	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SS47015  	A000	SS47015	U	S	S	DECEMBER 1993=100		1994	S01	1997	S03
MUUSA000SS47016  	A000	SS47016	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA000SS4701A  	A000	SS4701A	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA100AA0      	A100	AA0	U	S	A	DECEMBER 1977=100		1984	S01	1997	S03
MUUSA100SA0      	A100	SA0	U	S	S	1982-84=100		1984	S01	1998	S01
MUUSA100SA0E     	A100	SA0E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA0L1E   	A100	SA0L1E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA0L2    	A100	SA0L2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA0L5    	A100	SA0L5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA0LE    	A100	SA0LE	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA1      	A100	SA1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA11     	A100	SA11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA111    	A100	SA111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA1111   	A100	SA1111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA1112   	A100	SA1112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA1113   	A100	SA1113	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA1114   	A100	SA1114	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA1115   	A100	SA1115	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA2      	A100	SA2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA21     	A100	SA21	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA211    	A100	SA211	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA100SA2112   	A100	SA2112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA22     	A100	SA22	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA221    	A100	SA221	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA23     	A100	SA23	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA3      	A100	SA3	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA31     	A100	SA31	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA3111   	A100	SA3111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA3112   	A100	SA3112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA4      	A100	SA4	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA41     	A100	SA41	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA5      	A100	SA5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA512    	A100	SA512	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA6      	A100	SA6	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA7      	A100	SA7	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SA712    	A100	SA712	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SAC      	A100	SAC	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SACL1    	A100	SACL1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SACL11   	A100	SACL11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SAD      	A100	SAD	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SAN      	A100	SAN	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SANL1    	A100	SANL1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SANL11   	A100	SANL11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SAS      	A100	SAS	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SASL2RS  	A100	SASL2RS	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA100SASL5    	A100	SASL5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE19     	A100	SE19	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE20     	A100	SE20	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE2101   	A100	SE2101	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE22     	A100	SE22	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA100SE2201   	A100	SE2201	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA100SE25     	A100	SE25	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE2501   	A100	SE2501	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE2502   	A100	SE2502	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA100SE26     	A100	SE26	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE2601   	A100	SE2601	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE2602   	A100	SE2602	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE40     	A100	SE40	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE4701   	A100	SE4701	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SE53     	A100	SE53	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SS47012  	A100	SS47012	U	S	S	1982-84=100		1984	S01	1989	S01
MUUSA100SS47014  	A100	SS47014	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SS47015  	A100	SS47015	U	S	S	DECEMBER 1993=100		1994	S01	1997	S03
MUUSA100SS47016  	A100	SS47016	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA100SS4701A  	A100	SS4701A	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101AA0      	A101	AA0	U	S	A	1967=100		1984	S01	1997	S03
MUUSA101SA0      	A101	SA0	U	S	S	1982-84=100		1984	S01	1998	S01
MUUSA101SA0E     	A101	SA0E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA0L1E   	A101	SA0L1E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA0L2    	A101	SA0L2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA0L5    	A101	SA0L5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA0LE    	A101	SA0LE	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA1      	A101	SA1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA11     	A101	SA11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA111    	A101	SA111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA1111   	A101	SA1111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA1112   	A101	SA1112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA11121  	A101	SA11121	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA1113   	A101	SA1113	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA1114   	A101	SA1114	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA1115   	A101	SA1115	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA2      	A101	SA2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA21     	A101	SA21	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA211    	A101	SA211	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA101SA2112   	A101	SA2112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA22     	A101	SA22	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA221    	A101	SA221	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA23     	A101	SA23	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA3      	A101	SA3	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA31     	A101	SA31	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA3111   	A101	SA3111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA3112   	A101	SA3112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA4      	A101	SA4	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA41     	A101	SA41	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA5      	A101	SA5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA512    	A101	SA512	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA6      	A101	SA6	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA7      	A101	SA7	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SA712    	A101	SA712	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SAC      	A101	SAC	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SACL1    	A101	SACL1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SACL11   	A101	SACL11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SAD      	A101	SAD	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SAN      	A101	SAN	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SANL1    	A101	SANL1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SANL11   	A101	SANL11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SAS      	A101	SAS	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SASL2RS  	A101	SASL2RS	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA101SASL5    	A101	SASL5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE19     	A101	SE19	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE20     	A101	SE20	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE2101   	A101	SE2101	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE22     	A101	SE22	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA101SE2201   	A101	SE2201	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA101SE25     	A101	SE25	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE2501   	A101	SE2501	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE2502   	A101	SE2502	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSA101SE26     	A101	SE26	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE2601   	A101	SE2601	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE2602   	A101	SE2602	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE40     	A101	SE40	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE4701   	A101	SE4701	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SE53     	A101	SE53	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SS47012  	A101	SS47012	U	S	S	1982-84=100		1984	S01	1989	S01
MUUSA101SS47014  	A101	SS47014	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SS47015  	A101	SS47015	U	S	S	DECEMBER 1993=100		1994	S01	1997	S03
MUUSA101SS47016  	A101	SS47016	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA101SS4701A  	A101	SS4701A	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102AA0      	A102	AA0	U	S	A	1967=100		1984	S01	1997	S03
MUUSA102SA0      	A102	SA0	U	S	S	1982-84=100		1984	S01	1998	S01
MUUSA102SA0E     	A102	SA0E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA0L1E   	A102	SA0L1E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA0L2    	A102	SA0L2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA0L5    	A102	SA0L5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA0LE    	A102	SA0LE	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA1      	A102	SA1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA11     	A102	SA11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA111    	A102	SA111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA1111   	A102	SA1111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA1112   	A102	SA1112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA11121  	A102	SA11121	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA1113   	A102	SA1113	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA1114   	A102	SA1114	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA1115   	A102	SA1115	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA2      	A102	SA2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA21     	A102	SA21	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA211    	A102	SA211	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA102SA2112   	A102	SA2112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA22     	A102	SA22	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA221    	A102	SA221	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA23     	A102	SA23	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA3      	A102	SA3	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA31     	A102	SA31	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA3111   	A102	SA3111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA3112   	A102	SA3112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA4      	A102	SA4	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA41     	A102	SA41	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA5      	A102	SA5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA512    	A102	SA512	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA6      	A102	SA6	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA7      	A102	SA7	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SA712    	A102	SA712	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SAC      	A102	SAC	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SACL1    	A102	SACL1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SACL11   	A102	SACL11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SAD      	A102	SAD	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SAN      	A102	SAN	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SANL1    	A102	SANL1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SANL11   	A102	SANL11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SAS      	A102	SAS	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SASL2RS  	A102	SASL2RS	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA102SASL5    	A102	SASL5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE19     	A102	SE19	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE20     	A102	SE20	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE2101   	A102	SE2101	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE22     	A102	SE22	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA102SE2201   	A102	SE2201	U	S	S	DECEMBER 1982=100		1984	S01	1997	S03
MUUSA102SE25     	A102	SE25	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE2501   	A102	SE2501	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE2502   	A102	SE2502	U	S	S	DECEMBER 1986=100		1987	S01	1992	S03
MUUSA102SE26     	A102	SE26	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE2601   	A102	SE2601	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE2602   	A102	SE2602	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE40     	A102	SE40	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE4701   	A102	SE4701	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SE53     	A102	SE53	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SS47012  	A102	SS47012	U	S	S	1982-84=100		1984	S01	1989	S01
MUUSA102SS47014  	A102	SS47014	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SS47015  	A102	SS47015	U	S	S	DECEMBER 1993=100		1994	S01	1997	S03
MUUSA102SS47016  	A102	SS47016	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA102SS4701A  	A102	SS4701A	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103AA0      	A103	AA0	U	S	A	1967=100		1984	S01	1997	S03
MUUSA103SA0      	A103	SA0	U	S	S	1982-84=100		1984	S01	1998	S01
MUUSA103SA0E     	A103	SA0E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA0L1E   	A103	SA0L1E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA0L2    	A103	SA0L2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA0L5    	A103	SA0L5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA0LE    	A103	SA0LE	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA1      	A103	SA1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA11     	A103	SA11	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA111    	A103	SA111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA1111   	A103	SA1111	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA1112   	A103	SA1112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA11121  	A103	SA11121	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA1113   	A103	SA1113	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA1114   	A103	SA1114	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA1115   	A103	SA1115	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA2      	A103	SA2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA21     	A103	SA21	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA211    	A103	SA211	U	S	S	NOVEMBER 1982=100		1984	S01	1997	S03
MUUSA103SA2112   	A103	SA2112	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA22     	A103	SA22	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSA103SA221    	A103	SA221	U	S	S	1982-84=100		1984	S01	1997	S03
